Ensembl gene id	gene_name	log2FoldChange NoxO1-CTR/NoxO1-STZ	log2FoldChange NoxO1-CTR/WT-CTR	log2FoldChange NoxO1-p47-CTR/WT-CTR	log2FoldChange NoxO1-STZ/WT-STZ	log2FoldChange NoxO1-p47-STZ/WT-STZ	log2FoldChange WT-CTR/WT-STZ	log2FoldChange p47-STZ/WT-STZ	log2FoldChange NoxO1-p47-STZ/NoxO1-p47-CTR
ENSMUSG00000093922	Rpl36-ps4	-0.006833804	0.269239987	-0.214585572	0.545671534	0.186078687	0.264975475	-0.076555716	0.134259132
ENSMUSG00000081949	Gm14392	-1.289308021	-0.833485169	0.159306184	0.730362747	-0.209742091	0.238943477	0.280160581	-0.582481475
ENSMUSG00000081947	Gm14512	0.19490406	-0.371607049	-0.499546036	-0.091369169	-0.113032354	0.494742136	0.196534517	-0.09595641
ENSMUSG00000067653	Ankrd23	-0.537934862	-0.8158298	-0.294695635	0.198563067	0.150039546	0.486507223	0.256282233	-0.032683889
ENSMUSG00000081946	Gm11472	-0.604833235	0.265482103	-0.05095879	0.092794995	-0.444942725	-0.859258578	-0.042133603	0.425116908
ENSMUSG00000081944	Gm12276	0.537930685	0.057697288	0.049283972	-0.524414466	-0.296445039	-0.017448444	-0.299992418	-0.321388119
ENSMUSG00000055676	Gm5069	0.130059713	0.287059001	0.038226179	0.22251232	0.201578619	0.064634339	0.056645863	0.095854741
ENSMUSG00000055675	Kbtbd11	-0.097104876	0.073286637	0.33503582	-0.128111351	0.522436867	-0.301812176	0.10125676	0.485091099
ENSMUSG00000055670	Zzef1	-0.060161582	-0.129296559	-0.146318325	0.010340886	0.110648104	0.078331857	0.253520067	0.176338688
ENSMUSG00000079620	Muc4	0.625132179	0.705493544	0.013903632	0.470645191	0.735445782	0.392049613	-0.633095536	0.319257064
ENSMUSG00000101188	Eif4a-ps4	-0.276183686	-0.095032189	-0.133892665	-0.045075009	0.147558331	-0.227420253	0.071425003	0.505586111
ENSMUSG00000081937	Gm14599	-0.202385464	-0.564762125	-0.209202209	-0.963277187	-0.409570064	-0.589117749	-0.27543746	0.37605016
ENSMUSG00000055660	Mettl4	0.30744542	0.200371474	-0.019038512	0.582212855	0.519051481	0.694951482	1.110866731	-0.152327384
ENSMUSG00000029397	Rchy1	-0.11462607	-0.037777278	0.073126734	0.097643273	-0.079233137	0.019898533	-0.121366314	-0.174315575
ENSMUSG00000093909	Gm3883	-0.086941104	-0.360753335	-0.425870519	-0.063051112	0.121321724	0.211764206	0.034079883	0.332740813
ENSMUSG00000029394	Cdk2ap1	-0.071665137	0.006511322	0.01991115	0.103216436	-0.015105613	0.023907624	-0.068607332	-0.061121853
ENSMUSG00000043687	1190005I06Rik	0.092752119	0.286665135	-0.008634426	0.459964631	0.00310361	0.263366663	0.134126383	-0.253619193
ENSMUSG00000079614	Seh1l	0.045372852	0.059942345	-0.007426737	0.036084975	-0.141090649	0.02067666	0.035109732	-0.156512139
ENSMUSG00000029392	Rilpl1	-0.210880063	0.014721828	0.052082091	0.197272462	0.054760731	-0.029520397	0.120736259	0.029902392
ENSMUSG00000029390	Tmed2	0.014872886	0.024779494	0.144200824	0.039249393	0.062212897	0.028479938	0.061530228	-0.112748549
ENSMUSG00000043683	Fem1a	-0.170491866	-0.134544528	-0.180813386	0.043414475	0.060995243	0.005593541	-0.094859339	0.233983753
ENSMUSG00000093904	Tomm20	-0.037827691	0.106787019	-0.025424325	-0.041980902	-0.184449267	-0.188364558	-0.231525789	0.026959456
ENSMUSG00000079610	Ankrd39	0.00450039	-0.148253993	0.190894955	-0.094324881	0.006003872	0.057900159	-0.07640506	-0.244884325
ENSMUSG00000081929	Rps11-ps2	-0.252765413	-0.009902077	-0.082691645	0.265540894	0.080597047	0.020539123	-0.02110631	0.140228262
ENSMUSG00000081926	Gm15536	-0.117608383	0.096095596	-0.038138787	0.176448732	0.070490216	-0.038974435	-0.0355855	0.14528996
ENSMUSG00000101174	Hoxd4	0.820482601	-0.538280676	-0.428905408	-1.268216565	0.086839132	0.238844424	0.365622602	0.277957181
ENSMUSG00000081924	Gm11191	0.524786221	-0.244600923	-0.267519953	0.534562046	0.42045481	1.354168361	0.67453741	-0.625138715
ENSMUSG00000055653	Gpc3	-0.105844197	-0.330009022	-0.135490315	-0.281875573	-0.221390867	-0.058196884	0.297460441	-0.02961964
ENSMUSG00000055652	Klhl25	-0.269171285	0.080754964	0.012169172	0.014321425	-0.029776977	-0.338447779	-0.149553696	0.293625819
ENSMUSG00000029389	Ddx55	0.015079697	-0.17487626	-0.282411009	0.028801551	-0.182891255	0.217625583	0.067359836	-0.119848333
ENSMUSG00000029388	Eif2b1	0.097618004	-0.032803373	-0.306934237	0.010640505	-0.065215581	0.139998341	-0.242181849	0.099510018
ENSMUSG00000029387	Gtf2h3	0.610781234	0.112845982	-0.222277091	-0.298113934	-0.102860062	0.200667232	-0.033311901	-0.083176369
ENSMUSG00000079608	Stard6	0.650561266	-0.071829612	-0.491819619	-0.09292354	-0.295665085	0.637150374	-0.145359671	-0.436652855
ENSMUSG00000029386	Tctn2	0.067984174	-0.039379766	0.47518558	0.191890239	0.468570179	0.298445657	0.46940493	-0.30742887
ENSMUSG00000029385	Ccng2	-0.2267697	-0.024631099	0.120216139	-0.254581498	-0.157218661	-0.457834439	-0.315059115	0.17742541
ENSMUSG00000029381	Shroom3	-0.12523446	0.069215116	0.047288212	0.129663536	-0.106423537	-0.066622235	0.107587762	-0.08929089
ENSMUSG00000029380	Cxcl1	-0.423475716	-1.122173638	-0.665649256	-0.375005255	-0.589494012	0.327716194	0.403844344	-0.248264391
ENSMUSG00000043673	Kcns3	0.263561994	0.080942576	-0.188446811	-0.282643633	0.151951955	-0.100033985	0.172415919	0.437743061
ENSMUSG00000043671	Dpy19l3	0.01057618	-0.349613496	-0.100131655	-0.256199274	-0.048204175	0.104505874	-0.205934701	-0.054069114
ENSMUSG00000067629	Syngap1	-0.10306199	-0.151700958	-0.311573816	-0.006980716	0.052250012	0.040739149	0.285365263	0.320639128
ENSMUSG00000031698	Mylk3	0.122179807	-0.040706568	-0.356314966	0.110499098	-0.916638609	0.283251336	0.461576991	-0.778364879
ENSMUSG00000031697	Orc6	0.019271086	-0.018539083	-0.043265102	0.022952484	0.010313667	0.058682687	-0.220355148	-0.007284481
ENSMUSG00000031696	Vps35	0.036776375	0.06297358	0.131516253	-0.041145926	-0.099721017	-0.068925619	-0.005362904	-0.164720635
ENSMUSG00000101162	Gm26728	0.363774003	0.106668886	-0.025867786	-0.27692536	-1.446228274	-0.001581076	0.011541551	-1.325875885
ENSMUSG00000031691	Tnpo2	0.036394431	0.131725297	-0.101338444	-0.027425037	-0.10057239	-0.124319133	0.062330645	0.122714129
ENSMUSG00000081911	Mrps36-ps2	0.492866276	0.554373026	0.22500085	-0.197865342	0.150073612	-0.261669305	-0.466872154	0.183286754
ENSMUSG00000029378	Areg	-0.658754882	-1.075841786	-0.125091409	-1.558439022	-2.362054068	-1.134278728	-1.555705757	-1.054019714
ENSMUSG00000029377	Ereg	-0.111992278	0.245790972	0.076355309	0.243071138	-0.261682378	-0.116370122	-0.19941975	-0.222849685
ENSMUSG00000029376	Mthfd2l	0.148562957	-0.061220468	-0.202678789	0.040400182	-0.104544664	0.249154729	0.063016819	-0.153078485
ENSMUSG00000029373	Pf4	0.23633398	-0.022891969	-0.084909887	0.050353429	0.146563849	0.307754311	0.101402524	-0.078864119
ENSMUSG00000029372	Ppbp	0.524133145	-0.437674778	-1.278338807	-0.659448502	-1.437746197	0.338338816	-0.849628286	-0.454129286
ENSMUSG00000029371	Cxcl5	0.482392137	0.589709286	1.30287222	0.395835576	1.387798796	0.280481076	1.957572051	-0.219162562
ENSMUSG00000043664	Tmem221	0.867561839	0.012303404	-0.330334924	-0.406483457	-0.116854029	0.453171042	0.775522646	-0.239484728
ENSMUSG00000029370	Rassf6	-0.249615724	-0.475628371	-0.682622291	-0.742126651	-0.964142705	-0.516000901	-1.369488645	0.233028023
ENSMUSG00000067616	Klk11	-0.093823595	-0.064225768	0.002800169	0.113981405	-0.538605205	0.081715011	-0.29947611	-0.622536899
ENSMUSG00000081906	Rpl9-ps1	-0.355328831	0.486568261	0.04555664	1.227667645	0.81318432	0.3723349	0.628282515	0.390820988
ENSMUSG00000031684	Slc10a7	0.276847294	0.213444646	-0.036920559	-0.124036579	-0.067228249	-0.061170281	0.019595981	0.02840977
ENSMUSG00000031683	Lsm6	0.121740016	0.079202656	-0.062833687	0.268687724	0.154517329	0.308991495	-0.1246298	-0.093873924
ENSMUSG00000031681	Smad1	-0.158892295	-0.044212627	0.032921688	-0.098668861	-0.133889062	-0.213662487	0.138954806	0.044353468
ENSMUSG00000055639	Dach1	-1.235032187	-1.887235735	-0.1333903	-0.628758844	-0.653440836	0.037330807	-0.337950948	-0.540435773
ENSMUSG00000055633	Zfp580	-0.21129284	0.132780059	0.048369052	0.232639956	-0.287101582	-0.114375456	-0.146742494	-0.223024999
ENSMUSG00000055632	Hmcn2	-1.331085972	-0.302459201	0.573397634	-0.589986427	-0.327149369	-1.675994219	-1.564718201	0.735650137
ENSMUSG00000029366	Dck	0.568519318	0.058231016	-0.270124083	-0.413212129	0.363433987	0.100139014	0.075430624	0.530198706
ENSMUSG00000029364	Wsb2	-0.088136008	-0.092048062	0.3533434	0.01894422	0.242434795	0.021656532	0.237733858	-0.134973978
ENSMUSG00000029363	Rfc5	-0.025660595	0.328203103	0.416514642	0.166675987	-0.004872999	-0.190716208	0.31875042	-0.233163398
ENSMUSG00000029361	Nos1	-0.487026319	-0.129568297	-0.128463734	0.798127921	0.38422679	0.415775748	0.579702951	0.100873646
ENSMUSG00000067608	Pcna-ps2	0.070596961	0.098476534	-0.095506215	0.030454223	-0.045235936	0.000452124	-0.106069788	0.047605237
ENSMUSG00000017386	Traf4	0.202406094	0.273944524	-0.029997242	-0.222397811	-0.075867858	-0.294966658	-0.039290041	0.245794415
ENSMUSG00000101144	Gm29054	-0.465370041	-0.514017089	0.536468648	0.115108674	-1.326909417	0.158197353	0.056904839	-1.882135835
ENSMUSG00000031673	Cdh11	0.310425832	0.278822853	0.336073337	-0.208327107	0.385900612	-0.178250157	0.108278891	0.224892889
ENSMUSG00000031672	Got2	-0.007946371	0.163448666	0.068252382	0.032295135	-0.145063734	-0.141416941	-0.239574276	-0.074299261
ENSMUSG00000031671	Setd6	-0.069161902	0.060186215	0.019854893	0.400411844	0.129892075	0.26947346	0.061824364	-0.16198131
ENSMUSG00000043648	Pld6	-0.590796491	-0.001215457	0.106068199	-0.307702834	-0.49064684	-0.927861063	-0.368397696	0.311253514
ENSMUSG00000029352	Crybb3	-0.390986305	-0.429409697	0.054703355	-0.126699196	0.20977943	-0.088479649	0.01259616	0.238311553
ENSMUSG00000043644	0610009L18Rik	0.096884549	-0.079655583	-0.203492928	0.363694793	0.057228816	0.538850856	0.055797475	-0.279700695
ENSMUSG00000017376	Nlk	-0.145101766	-0.084209601	-0.183729847	-0.071144615	-0.209984006	-0.134283149	-0.122081522	0.105996595
ENSMUSG00000031669	Gins3	0.159119063	0.252371437	0.044610929	-0.33225375	-0.618820141	-0.428469044	-0.550319487	-0.23655032
ENSMUSG00000031668	Eif2ak3	0.064875198	0.004065403	-0.11867747	-0.200839604	0.042294572	-0.141648051	0.044364205	0.29978828
ENSMUSG00000031667	Aktip	0.23991958	0.06348209	0.126980965	0.016994249	-0.071831515	0.192206219	0.076979404	-0.393153069
ENSMUSG00000031666	Rbl2	0.087914213	0.105991481	-0.10665189	0.129363207	-0.15493198	0.108977865	-0.09700157	-0.157915817
ENSMUSG00000101132	Gm8000	-0.466861195	-0.733761684	-0.249602231	-0.045148817	0.100991004	0.233980395	-0.155158657	0.120899957
ENSMUSG00000031662	Snx20	0.789623717	-0.124138807	-0.090256232	-0.381471766	1.055945763	0.539551721	0.740418597	0.60365226
ENSMUSG00000031661	Nkd1	-0.006623206	0.104244873	-0.040772105	0.465904646	-0.117972803	0.353043804	0.356595842	-0.432408734
ENSMUSG00000031660	Brd7	0.18394772	-0.013542396	0.037765167	-0.097951072	0.034552805	0.098352887	-0.037111218	-0.104015482
ENSMUSG00000005397	Nid1	0.271461889	-0.165518389	-0.041822646	-0.375643542	-0.111528434	0.06027826	0.003883881	-0.132213476
ENSMUSG00000055612	Cdca7	0.962487122	0.170118033	-0.233544345	-0.19920355	0.26463573	0.611776876	-0.473188346	-0.110690712
ENSMUSG00000029348	Asphd2	-0.276601957	-0.343050414	-0.213233315	-0.502606737	-0.472188501	-0.439277593	-0.405408457	0.17723835
ENSMUSG00000043639	Rbm20	-0.127781481	-0.36952827	0.169127578	0.007517815	0.208344399	0.249623556	0.26000738	-0.21256577
ENSMUSG00000029345	Tfip11	-0.187037776	0.036999778	0.060651485	0.034500754	-0.010749147	-0.192192482	-0.166469506	0.117995341
ENSMUSG00000029344	Tpst2	0.053416652	0.053888922	0.15194854	-0.143023327	0.196873873	-0.144960276	0.179129681	0.187265073
ENSMUSG00000043635	Adamts3	-0.436468539	0.850379026	0.300906853	0.085401389	0.626216671	-1.312985191	-0.200321737	1.543602987
ENSMUSG00000043633	Fam221b	0.144471854	0.203802124	0.094090055	0.37431108	0.159653838	0.313241673	-0.083305879	-0.24964592
ENSMUSG00000043631	Ecm2	0.266259613	-0.043586138	-0.063887511	0.05208134	-0.053350687	0.360335137	-0.027808236	-0.352116556
ENSMUSG00000031659	Adcy7	0.190674237	-0.099433845	0.084190725	0.078464235	0.257407377	0.3688128	0.281700244	-0.197464318
ENSMUSG00000031657	Heatr3	-0.100927833	-0.107544423	-0.396264747	0.072678131	0.292311901	0.078604601	-0.036146367	0.607281734
ENSMUSG00000101122	Gm17971	-0.274312925	1.537811883	1.16541869	0.892503824	0.169978206	-1.018193859	-0.174641876	-0.024263008
ENSMUSG00000031652	N4bp1	-0.146712452	-0.416982937	-0.108951202	-0.25919194	-0.044253675	0.009693538	0.249717681	0.05255611
ENSMUSG00000055602	Tcp10b	1.026379902	0.951114464	0.211002606	-1.149868397	-0.315188486	-1.059639048	-1.489724516	0.47270783
ENSMUSG00000029338	Antxr2	-0.038118702	-0.099596248	-0.008710667	0.039550609	0.070965016	0.100160264	0.053375872	-0.022686646
ENSMUSG00000043629	1700019D03Rik	0.267971788	-0.104966073	-0.198436019	-0.559983888	-0.277185351	-0.187756975	-0.358962699	0.106770473
ENSMUSG00000029335	Bmp3	0.188425159	0.006279227	-0.220029617	-0.013612596	0.41925942	0.168203851	0.073169986	0.468664199
ENSMUSG00000029334	Prkg2	-0.785486301	0.218825529	0.385469742	-0.145274206	-0.049564505	-1.160733276	-0.301460382	0.715908861
ENSMUSG00000029330	Cds1	0.453143304	-0.083794448	-0.371781078	-0.775008631	-0.602755554	-0.235870605	-0.518090397	0.003934684
ENSMUSG00000031647	Mfap3l	0.288495267	-0.064308687	0.304575785	-0.619327739	-0.342478895	-0.265309169	-0.174437948	-0.383107
ENSMUSG00000031644	Nek1	0.061466939	-0.030424008	0.222213453	-0.427294558	-0.642367016	-0.335905323	-0.275628671	-0.529844399
ENSMUSG00000031642	Sh3rf1	-0.145681092	-0.051079894	-0.237861096	0.221197454	-0.241260691	0.124879269	0.027518929	-0.130062594
ENSMUSG00000101111	Gm28437	0.583442193	0.25237738	0.056774114	-0.301252819	-0.012050603	0.028118334	-0.302116841	-0.099263779
ENSMUSG00000031641	Cbr4	0.282678505	0.53788436	0.423107883	-0.18695908	-0.157976873	-0.446917749	-0.405613095	-0.13758755
ENSMUSG00000005378	Wbscr22	-0.030767649	0.005993134	-0.139520567	0.210197694	0.110361352	0.172454025	0.065038895	0.075211959
ENSMUSG00000005374	Tbl2	-0.221207116	-0.224201179	-0.230907303	0.107519112	0.040600988	0.108823368	0.010490449	0.160275502
ENSMUSG00000005373	Mlxipl	0.989724024	0.448119113	-0.017496504	-0.79633523	-0.606571543	-0.252733405	-0.407519431	-0.337692777
ENSMUSG00000005371	Fbxo11	0.036094968	0.051062001	0.12877848	-0.035049274	-0.209427487	-0.051209664	0.064752468	-0.289314019
ENSMUSG00000005370	Msh6	0.084922751	-0.051491559	0.016367879	-0.08257547	-0.116161032	0.052921573	-0.180413025	-0.187107516
ENSMUSG00000029328	Hnrnpdl	-0.213218198	-0.109143429	0.025530302	0.10118761	0.033263371	-0.003836639	-0.18519569	0.009248481
ENSMUSG00000029326	Enoph1	0.027293947	-0.334916968	-0.317081437	-0.292040618	-0.16500855	0.069576578	-0.284474251	0.080688814
ENSMUSG00000012705	Retn	-0.458804678	-0.286187811	0.664862317	-0.833430327	-0.377616219	-1.007538931	-0.280274221	-0.037790407
ENSMUSG00000029321	Slc10a6	-0.937029792	-0.276237462	0.153431215	-0.230627574	0.224253383	-0.895443637	0.008374371	0.960863177
ENSMUSG00000043614	Vps37d	-0.304605593	0.089461251	-0.058901151	0.437199334	-0.056894022	0.038117843	0.325397712	-0.037646215
ENSMUSG00000043613	Mmp3	-0.584128049	-0.530274808	-0.511676463	-0.021579866	0.327064577	-0.07679617	0.430418742	0.913303149
ENSMUSG00000031639	Tlr3	0.256172647	0.077856979	0.371937992	-0.002544692	0.729808633	0.175665762	0.425371883	0.178554561
ENSMUSG00000017344	Vtn	0.038904703	0.178644928	0.811341108	-0.435371784	-0.430266278	-0.578528853	0.827492813	-0.666285654
ENSMUSG00000031636	Pdlim3	-0.016429025	0.018576275	-0.061852011	0.339428949	0.046896367	0.303467638	-0.039788811	-0.197107156
ENSMUSG00000031634	Ufsp2	0.063843027	-0.012001329	0.018147167	0.12285803	0.113873761	0.197363899	0.067704113	-0.103669067
ENSMUSG00000031633	Slc25a4	0.050325556	0.118080211	0.019723545	0.141531581	-0.112322439	0.071613314	-0.231699218	-0.206049869
ENSMUSG00000031631	Cfap97	0.400887597	0.142259333	0.16835036	-0.207021758	0.050192891	0.049937322	0.062217138	-0.170911427
ENSMUSG00000005362	Crbn	-0.023554805	0.00941046	0.04596277	-0.230681854	-0.266243143	-0.26556921	-0.381101399	-0.049012684
ENSMUSG00000024338	Psmb8	0.484047797	0.464143035	0.213292677	-0.036456815	1.564030109	-0.018254145	1.620151803	1.366808432
ENSMUSG00000029319	Coq2	0.109145847	0.054691693	0.003340489	0.134934131	0.018474034	0.187287059	-0.026359015	-0.174536437
ENSMUSG00000020641	Rsad2	1.389065309	1.565097538	0.345063075	-0.240804523	0.830296156	-0.420655898	1.69372915	0.899058698
ENSMUSG00000029313	Aff1	-0.40570086	-0.319400056	-0.148825759	0.057101413	0.066506557	-0.030765865	0.089221559	0.24307293
ENSMUSG00000029312	Klhl8	0.262961221	-0.157763932	-0.119815652	-0.00278698	-0.011447526	0.417518751	0.146127283	-0.310507936
ENSMUSG00000029311	Hsd17b11	-0.22623764	-0.210451654	-0.129745692	-0.137274323	-0.200839118	-0.154572887	0.144293937	0.081042817
ENSMUSG00000029310	Nudt9	0.007542076	0.318591337	0.235879297	0.236418554	0.057308531	-0.076351601	0.013135774	-0.104641331
ENSMUSG00000043602	Zfp3	0.221404728	0.071360897	0.178814456	0.193253735	-0.076377452	0.343716497	0.394678182	-0.595013234
ENSMUSG00000031628	Casp3	0.239517389	-0.024949114	0.011544632	-0.034547596	0.048930086	0.229969899	0.163949787	-0.194216531
ENSMUSG00000031627	Irf2	0.3806325	0.109171297	-0.015427582	-0.134594653	0.000245685	0.135828707	0.389246608	-0.122383781
ENSMUSG00000031626	Sorbs2	0.381037148	0.258528951	0.223641668	0.284069126	0.246426338	0.407266091	0.352726962	-0.38635776
ENSMUSG00000031622	Sin3b	-0.192203926	0.085987282	0.089691685	0.136255257	-0.01286504	-0.143302689	-0.143502143	0.038378566
ENSMUSG00000005357	Slc1a6	0.268576734	0.077002795	-0.995113015	-0.04424821	-0.467060401	0.147169289	-0.145655051	0.385337624
ENSMUSG00000005354	Txn2	0.105405969	0.120873526	0.046098153	-0.042265051	0.025444745	-0.059791504	-0.129770959	0.036652164
ENSMUSG00000029309	Sparcl1	0.060933525	0.377934677	0.252823674	0.230069358	-0.003874978	-0.087925407	0.214247046	-0.171485884
ENSMUSG00000029307	Dmp1	-0.228355641	-0.551956912	0.202570807	-0.337792078	-0.582838429	-0.012325643	0.410484137	-0.763044326
ENSMUSG00000029306	Ibsp	-0.326322603	0.716690994	0.651960302	0.242229872	-0.205167606	-0.840416601	0.84583788	-0.035197469
ENSMUSG00000029304	Spp1	-0.299893406	1.006516639	1.535947966	0.242035155	-0.217883776	-1.087307361	0.749457195	-0.677806023
ENSMUSG00000031618	Nr3c2	0.344392436	0.208819256	0.23814352	0.05791502	-0.073453535	0.192660403	0.60085777	-0.505468243
ENSMUSG00000031617	Tmem184c	0.13708693	0.14602416	0.01734066	-0.271669193	-0.345035451	-0.281607639	-0.22952101	-0.082729251
ENSMUSG00000031616	Ednra	0.361323732	-0.053466272	0.219204111	-0.29967795	-0.077165375	0.114595595	0.206349	-0.412749441
ENSMUSG00000031613	Hpgd	0.608026538	0.413696751	0.513400391	-0.37400522	0.01873867	-0.180468687	0.079178107	-0.316610315
ENSMUSG00000031609	Sap30	-0.752388617	-0.76171265	-0.58045113	0.053861675	0.216164981	0.059049416	0.391187665	0.732493568
ENSMUSG00000031608	Galnt7	0.276673979	-0.029402595	-0.292634658	-1.153437982	-0.837652196	-0.849077025	-0.976112334	0.300145207
ENSMUSG00000017314	Mpp2	-0.489726871	-0.47055958	0.210036405	-0.165564515	0.182792316	-0.189778465	-0.135541054	0.158805212
ENSMUSG00000031605	Klhl2	-0.079157057	0.105966214	0.214194917	-0.454162934	-0.403304662	-0.641493866	-0.270437576	0.020976403
ENSMUSG00000031604	Msmo1	-0.15263705	0.007607845	0.224123774	-0.009536596	0.043605884	-0.172607756	-0.269532914	-0.010417662
ENSMUSG00000027187	Cat	-0.440184989	0.136753821	0.331026786	-0.589463474	-0.665947445	-1.167414523	-0.334956357	0.167739593
ENSMUSG00000031601	Cnot7	0.12456085	0.011287898	0.052522183	-0.186863223	-0.181962262	-0.074740953	-0.229792301	-0.162128554
ENSMUSG00000005338	Cadm3	0.714209886	-0.437873098	-0.246364651	-1.273119163	-0.386483031	-0.122513837	-0.318752811	-0.019604373
ENSMUSG00000031600	Vps37a	-0.039452518	-0.017202741	-0.024350845	-0.060374846	-0.030862763	-0.083976457	0.025628629	0.075187817
ENSMUSG00000017309	Cd300lg	-0.205784994	0.327093054	0.665858054	-0.573977958	-0.162906149	-1.111595234	-0.332813431	0.276880943
ENSMUSG00000017307	Acot8	0.034390339	0.044039812	0.176713946	-0.428860281	-0.610537155	-0.442797869	-0.287825261	-0.340563047
ENSMUSG00000005320	Fgfr4	-1.563181036	-2.057987129	-0.134440052	0.069844827	0.043297539	0.565001907	0.014960036	-0.366303163
ENSMUSG00000005312	Ubqln1	-0.108367155	-0.218391051	-0.013809033	-0.219805047	-0.105837957	-0.110897423	-0.219153207	0.016616606
ENSMUSG00000079593	Gm14597	0.265888913	0.070210728	-0.072454241	-0.190256894	-0.335363621	0.003153072	-0.327652614	-0.268332657
ENSMUSG00000093885	Rpl35a-ps5	-0.025672146	0.124135509	-0.122249198	0.202615909	0.027455271	0.050986611	-0.049042578	0.096358731
ENSMUSG00000093880	Tmem181c-ps	-0.222760015	-0.047610243	-0.424138789	-0.367761959	-0.743626776	-0.549690549	-0.453727643	0.226523308
ENSMUSG00000079588	Tmem182	1.205263537	0.672183872	0.706055546	-0.863075104	-0.505379909	-0.291619996	-0.40986571	-0.908434573
