GeneID	GeneName	GeneName_GeneID	zygote	cleavage2-cell	blastula 128-cell	blastula1k-cell	blastuladome	gastrula50-epiboly	gastrulashield	gastrula75-epiboly	segmentation1-4somites	segmentation14-19somites	segmentation20-25somites	pharyngulaprim-5	pharyngulaprim-15	pharyngulaprim-25	hatchinglong-pec	larvalprotrudingmouth	larvalday4	larvalday5
ENSDARG00000092709	si:dkey-145c18.6	si:dkey-145c18.6_ENSDARG00000092709	0	0	0	0	0	0	0	1	1	0	0.5	0	0	0	0	0	0	0
ENSDARG00000092712	si:dkeyp-87e3.3	si:dkeyp-87e3.3_ENSDARG00000092712	0	0	0	0	0.4	1	1	2	2	2	1	0.3	0.4	0	0.4	0.4	0.2	0.7
ENSDARG00000092714	si:ch211-266a5.12	si:ch211-266a5.12_ENSDARG00000092714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0
ENSDARG00000092715	si:dkey-20d21.6	si:dkey-20d21.6_ENSDARG00000092715	0.7	1	2	3	2	0.7	0.7	1	2	1	1	1	2	2	1	0.7	0.8	0.9
ENSDARG00000092716	VASH1	VASH1_ENSDARG00000092716	0	0	0	0	0	0	0	0.6	2	3	4	4	4	5	7	5	6	5
ENSDARG00000092718	gbgt1l2	gbgt1l2_ENSDARG00000092718	0	0	1	0.7	0.8	0	0	0	0	0	0	0	0	0	0	0.5	0.6	0.7
ENSDARG00000092719	si:ch211-226h7.4	si:ch211-226h7.4_ENSDARG00000092719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	3	2
ENSDARG00000092721	si:ch211-67f24.7	si:ch211-67f24.7_ENSDARG00000092721	0	0	0	0	0	0	0	0	0.5	0.8	0.6	0.7	0.6	0.5	0.6	0.6	1	1
ENSDARG00000092722	unc5da	unc5da_ENSDARG00000092722	0	0.4	0.9	1	0.9	1	1	0.2	0	0.4	0.6	0.9	0.7	1	2	4	5	4
ENSDARG00000092725	si:dkey-188i13.8	si:dkey-188i13.8_ENSDARG00000092725	0	0	0	0	3	6	6	6	7	8	9	8	11	12	13	16	27	32
ENSDARG00000092726	si:dkey-184p9.7	si:dkey-184p9.7_ENSDARG00000092726	0	0	0	0	0	0	0	2	1	6	7	8	6	7	9	5	6	8
ENSDARG00000092730	si:dkey-22i16.3	si:dkey-22i16.3_ENSDARG00000092730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	16	19	12
ENSDARG00000092731	mhc1uka	mhc1uka_ENSDARG00000092731	0	0	0.5	0.6	0	0	0.6	0	0	0.5	0	0.4	0	0	0	1	0.6	0.7
ENSDARG00000092743	si:dkey-108k21.17	si:dkey-108k21.17_ENSDARG00000092743	0	0	0.9	0	2	4	5	4	3	2	2	2	0	0	0	0	0	0
ENSDARG00000092746	si:ch211-150o23.2	si:ch211-150o23.2_ENSDARG00000092746	4	6	20	16	13	9	8	9	7	7	7	7	6	4	4	4	3	4
ENSDARG00000092759	si:dkey-61p9.9	si:dkey-61p9.9_ENSDARG00000092759	0	0	0	0	0	0	0.1	0	0.2	0.1	0.4	0.5	0.6	0.5	0.9	1	2	2
ENSDARG00000092760	BX936303.1	BX936303.1_ENSDARG00000092760	0	0	0	0	9	7	4	3	2	1	1	1	1	0.7	0	0	0	0
ENSDARG00000092765	znf1151	znf1151_ENSDARG00000092765	0	0	1	1	2	4	3	2	2	1	1	1	1	1	1	1	1	0.9
ENSDARG00000092766	si:dkeyp-68b7.7	si:dkeyp-68b7.7_ENSDARG00000092766	0.6	5	12	10	8	2	2	1	2	0.8	1	1	1	0.9	0.9	0.6	0.7	0.7
ENSDARG00000092770	si:ch211-253p18.2	si:ch211-253p18.2_ENSDARG00000092770	0	0	0	0	1	3	2	1	1	0	1	0	0	0	0	0	0	0
ENSDARG00000092774	tarsl2	tarsl2_ENSDARG00000092774	1	2	3	1	3	3	1	0.8	3	2	3	4	5	8	8	10	11	13
ENSDARG00000092775	si:dkey-4j21.1	si:dkey-4j21.1_ENSDARG00000092775	0	0	0	0	0	0	0.5	0.6	0.6	2	1	0.2	0	0.9	0	0.6	0.6	0.7
ENSDARG00000092776	si:ch73-209l12.1	si:ch73-209l12.1_ENSDARG00000092776	1	0.6	2	2	3	2	1	1	2	2	2	2	2	2	2	1	2	1
ENSDARG00000092780	si:ch1073-170o4.1	si:ch1073-170o4.1_ENSDARG00000092780	0	0	0	0	0	0.8	0.8	2	2	4	2	3	0.9	1	0.9	2	0.9	1
ENSDARG00000092784	AL645691.1	AL645691.1_ENSDARG00000092784	0	0	0	0	4	0.9	0.7	0.9	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092787	si:dkey-88p24.11	si:dkey-88p24.11_ENSDARG00000092787	0	0	1	1	3	1	3	7	25	34	25	22	23	26	22	23	16	12
ENSDARG00000092788	si:dkey-21e2.15	si:dkey-21e2.15_ENSDARG00000092788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	12
ENSDARG00000092792	zgc:92658	zgc:92658_ENSDARG00000092792	0	0	0.8	2	0.9	0	0	0	0	0.4	0	0	0.9	0	1	4	4	4
ENSDARG00000092798	ppib	ppib_ENSDARG00000092798	88	111	201	252	273	276	248	243	315	367	376	464	412	323	344	294	231	150
ENSDARG00000092799	camta2	camta2_ENSDARG00000092799	0	0.6	2	2	1	0.7	0	0	0.3	0.7	0.8	2	2	2	2	2	2	4
ENSDARG00000092800	si:ch73-77n15.1	si:ch73-77n15.1_ENSDARG00000092800	0.4	0.5	1	0.8	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092801	si:dkey-71b5.6	si:dkey-71b5.6_ENSDARG00000092801	0	0	0	0	0	0	0	0	2	2	4	2	2	3	2	7	7	6
ENSDARG00000092807	RPL41	RPL41_ENSDARG00000092807	818	836	253	339	521	1188	933	1255	2362	4115	2561	2823	3116	3214	2772	2117	2185	2414
ENSDARG00000092809	hoxc9a	hoxc9a_ENSDARG00000092809	0	0	0	0	0	0	0	1	10	17	17	14	17	19	19	8	9	5
ENSDARG00000092810	stap2a	stap2a_ENSDARG00000092810	9	14	20	22	18	34	24	8	0.3	2	3	3	7	15	19	10	7	8
ENSDARG00000092813	fndc7rs4	fndc7rs4_ENSDARG00000092813	0	0	0	0	0	0.1	0	0	0.5	0.1	0.1	0.3	0.4	1	1	5	9	11
ENSDARG00000092816	si:dkey-93n13.2	si:dkey-93n13.2_ENSDARG00000092816	0.7	1	7	8	7	14	13	11	8	6	5	4	2	3	3	2	2	3
ENSDARG00000092823	si:dkeyp-67a8.4	si:dkeyp-67a8.4_ENSDARG00000092823	0	0	0	0	0	3	5	3	0.4	0	0	0	0	0	0	0	0	0
ENSDARG00000092825	EFCAB10	EFCAB10_ENSDARG00000092825	0	0	0	0	6	9	5	2	1	2	2	0.8	0.6	0.6	1	1	1	1
ENSDARG00000092826	si:ch211-243g18.3	si:ch211-243g18.3_ENSDARG00000092826	0	0	0	0	0	0	0	0	0	0.2	0.1	0	0	0	0	0	0.4	0
ENSDARG00000092829	si:dkeyp-73c8.3	si:dkeyp-73c8.3_ENSDARG00000092829	0	0	0	0	0	0	0.2	0.5	0	0	0.2	0.2	0.2	0.6	0	0	0	0.3
ENSDARG00000092833	si:dkeyp-1h4.8	si:dkeyp-1h4.8_ENSDARG00000092833	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	1	2
ENSDARG00000092845	si:dkey-66g10.2	si:dkey-66g10.2_ENSDARG00000092845	0	0	0	0	0	0	0	0	0.8	0.8	0.7	0	0	0	0	0	0	0
ENSDARG00000092846	zgc:162611	zgc:162611_ENSDARG00000092846	5	4	37	43	48	26	20	11	8	8	5	4	3	4	2	1	1	0.7
ENSDARG00000092849	si:ch73-92e7.4	si:ch73-92e7.4_ENSDARG00000092849	0	0.4	7	9	3	3	3	4	4	3	3	1	2	2	2	1	1	1
ENSDARG00000092855	SRBD1	SRBD1_ENSDARG00000092855	2	3	9	8	7	5	3	2	4	2	3	4	3	2	2	2	1	1
ENSDARG00000092856	si:ch211-210c8.7	si:ch211-210c8.7_ENSDARG00000092856	27	48	54	58	56	31	16	9	15	12	13	9	9	9	8	6	6	5
ENSDARG00000092858	si:ch1073-126c3.2	si:ch1073-126c3.2_ENSDARG00000092858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	1	2
ENSDARG00000092870	si:dkey-100n23.4	si:dkey-100n23.4_ENSDARG00000092870	2	9	6	5	12	38	24	40	48	43	47	16	20	31	31	32	37	27
ENSDARG00000092872	upk3b	upk3b_ENSDARG00000092872	0	0	0	0	0	0	0	0.5	0.2	0.5	0	0	0	0.2	0.3	0	0.5	0.6
ENSDARG00000092873	zgc:193541	zgc:193541_ENSDARG00000092873	36	52	40	57	48	66	51	66	111	175	150	180	203	211	215	242	234	184
ENSDARG00000092875	si:dkey-264b2.3	si:dkey-264b2.3_ENSDARG00000092875	0	0	0	0	1	0	0	0.5	1	0	0	0	0	1	0	0	0	0
ENSDARG00000092878	si:dkeyp-85e10.3	si:dkeyp-85e10.3_ENSDARG00000092878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0
ENSDARG00000092881	si:ch211-223c9.2	si:ch211-223c9.2_ENSDARG00000092881	0.4	0.3	0.6	0.3	0	0	0	0	5	5	8	8	5	4	3	2	3	3
ENSDARG00000092885	zgc:171977	zgc:171977_ENSDARG00000092885	88	52	36	30	25	16	13	8	2	0.9	0.3	0	0	0	0	0	0	0
ENSDARG00000092887	si:dkeyp-46h3.3	si:dkeyp-46h3.3_ENSDARG00000092887	1	2	3	2	2	1	0.8	0.8	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092889	SYCE3	SYCE3_ENSDARG00000092889	9	8	3	3	0.8	0.8	0.8	3	4	2	3	6	6	4	6	6	6	3
ENSDARG00000092890	si:ch73-44m9.5	si:ch73-44m9.5_ENSDARG00000092890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	29	28
ENSDARG00000092892	si:dkey-23c22.5	si:dkey-23c22.5_ENSDARG00000092892	0	0	0.1	0.5	0.2	0.1	0.1	0.4	0	0.1	0.3	0.1	0.1	0	0.3	0.3	0.4	0.3
ENSDARG00000092895	si:dkey-188i13.11	si:dkey-188i13.11_ENSDARG00000092895	7	8	12	13	7	4	1	0.9	0	0.8	1	3	3	3	5	9	9	10
ENSDARG00000092896	si:ch211-67f24.7	si:ch211-67f24.7_ENSDARG00000092896	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0.7	0.4
ENSDARG00000092898	si:ch211-157j23.3	si:ch211-157j23.3_ENSDARG00000092898	0.2	0	0.8	1	0.4	0.2	0	0	0	0	0	0	0	0	0	0.5	1	0.6
ENSDARG00000092900	si:ch211-279m15.1	si:ch211-279m15.1_ENSDARG00000092900	1	1	0.9	0.9	125	657	1292	2849	4062	1347	768	367	158	70	36	18	12	9
ENSDARG00000092908	si:dkey-201l21.2	si:dkey-201l21.2_ENSDARG00000092908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.2
ENSDARG00000092912	si:ch211-3o3.7	si:ch211-3o3.7_ENSDARG00000092912	0.9	1	3	5	3	2	0.9	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092916	mlnl	mlnl_ENSDARG00000092916	0	0	0	0	0	0	0	1	1	1	0.5	0	0	0	0	0.6	4	6
ENSDARG00000092918	si:rp71-46j2.3	si:rp71-46j2.3_ENSDARG00000092918	0	0	0	0	0	0.2	0.7	0.4	0	0.4	0.2	0	0	0	0	0	0	0
ENSDARG00000092919	zp3c	zp3c_ENSDARG00000092919	4	3	78	83	26	9	3	0.5	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092920	si:ch211-106h4.12	si:ch211-106h4.12_ENSDARG00000092920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	12	16
ENSDARG00000092924	zgc:171474	zgc:171474_ENSDARG00000092924	50	64	39	34	24	10	5	3	0.3	0.3	0.3	0	0	0	0	0	0	0
ENSDARG00000092931	si:ch211-114c12.5	si:ch211-114c12.5_ENSDARG00000092931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0
ENSDARG00000092934	si:dkey-32e6.3	si:dkey-32e6.3_ENSDARG00000092934	0	0.8	2	1	0.5	1	1	1	1	1	2	1	1	2	2	2	1	1
ENSDARG00000092938	CR847906.1	CR847906.1_ENSDARG00000092938	0	0	0	0	3	5	5	3	1	1	1	2	0.7	0.8	0	0	0	0
ENSDARG00000092944	si:dkey-117n7.3	si:dkey-117n7.3_ENSDARG00000092944	0	0	0	0	0	0	0	0	48	94	95	59	37	30	19	19	10	11
ENSDARG00000092945	si:ch211-250g4.3	si:ch211-250g4.3_ENSDARG00000092945	0	0	0	0	0	0	0	0	0	0	0	0.3	0.2	0.5	2	5	4	4
ENSDARG00000092947	cyt1	cyt1_ENSDARG00000092947	0.3	0.4	0.3	0.4	2	50	108	230	262	394	654	647	844	587	831	402	261	335
ENSDARG00000092949	si:ch73-366i20.1	si:ch73-366i20.1_ENSDARG00000092949	0	0	0	0	0	0.1	0	0.1	0	0.3	0.2	0.3	0.2	0.2	0.3	0.5	0.7	0.7
ENSDARG00000092950	si:dkey-7a20.9	si:dkey-7a20.9_ENSDARG00000092950	0	0	0	0	0.8	1	2	2	2	2	2	1	1	3	1	0.9	1	1
ENSDARG00000092954	mrpl34	mrpl34_ENSDARG00000092954	22	25	16	23	15	14	13	21	23	22	26	24	25	21	20	21	17	15
ENSDARG00000092962	si:ch211-169j7.3	si:ch211-169j7.3_ENSDARG00000092962	0	0	0	0	0	0	0	0.9	0	0.8	0.9	1	0	0	0.5	0	0	1
ENSDARG00000092963	si:dkeyp-27b10.1	si:dkeyp-27b10.1_ENSDARG00000092963	0	0	0	0	5	5	6	7	8	5	3	2	2	2	2	1	0.8	0.9
ENSDARG00000092965	si:ch211-266i10.1	si:ch211-266i10.1_ENSDARG00000092965	2	2	7	12	6	0.7	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092967	si:dkey-93m18.4	si:dkey-93m18.4_ENSDARG00000092967	0	6	3	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000092968	znf1128	znf1128_ENSDARG00000092968	0	0	0.2	0	0	0.6	0.3	0	0.6	0.5	0.5	0	0	0	0	0.3	0.6	0
ENSDARG00000092970	si:ch211-11c15.3	si:ch211-11c15.3_ENSDARG00000092970	0	0	0	0	0.3	0	0.2	0	0	0.3	1	3	5	9	19	31	28	26
ENSDARG00000092976	si:ch211-127i16.2	si:ch211-127i16.2_ENSDARG00000092976	0	0.4	0.9	1	0.9	0.6	0.5	0.3	0.2	0.3	0.5	0.7	0.8	0.4	1	3	9	8
ENSDARG00000092979	pias2	pias2_ENSDARG00000092979	15	14	52	56	54	47	55	44	26	22	21	20	18	19	16	12	10	10
ENSDARG00000092980	si:dkey-166k9.2	si:dkey-166k9.2_ENSDARG00000092980	2	2	6	5	4	0.9	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000092985	si:ch1073-309n14.1	si:ch1073-309n14.1_ENSDARG00000092985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	5
ENSDARG00000092987	zmat4a	zmat4a_ENSDARG00000092987	2	3	1	2	0.9	1	1	1	1	1	1	1	1	1	2	6	5	4
ENSDARG00000092994	znf1107	znf1107_ENSDARG00000092994	0	0	0	0	0.5	2	1	1	0.9	0.3	0.5	0.7	0.6	0	0.3	0	0	0
ENSDARG00000092996	si:dkey-222f2.3	si:dkey-222f2.3_ENSDARG00000092996	0	0	0	0	0	0.5	0.5	0.8	0.6	0.5	0.2	0	0	0.2	0	0	0	0
ENSDARG00000092998	si:ch211-202f5.3	si:ch211-202f5.3_ENSDARG00000092998	9	21	22	25	20	34	29	20	3	4	6	7	7	4	6	6	6	5
ENSDARG00000092999	si:dkey-206m15.8	si:dkey-206m15.8_ENSDARG00000092999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	1	2	1
ENSDARG00000093000	si:dkeyp-77c8.2	si:dkeyp-77c8.2_ENSDARG00000093000	0	0	0	0	0	0	0	0	0	0	1	10	17	16	9	8	8	7
ENSDARG00000093003	acy3.1	acy3.1_ENSDARG00000093003	13	11	6	5	4	2	1	1	2	2	2	2	1	1	0.6	0.8	2	2
ENSDARG00000093005	si:dkey-33c12.11	si:dkey-33c12.11_ENSDARG00000093005	0	0	0.6	2	2	0.6	0	0	0.6	0.6	0	0.2	0	0.3	0	0.7	0	0
ENSDARG00000093006	zgc:154040	zgc:154040_ENSDARG00000093006	0	0	0	0	0	0	0	0	0.6	0.9	0.6	0.5	0.7	0	0.3	0.7	0.7	0.7
ENSDARG00000093007	mphosph6	mphosph6_ENSDARG00000093007	13	20	61	74	74	39	21	23	37	40	29	18	14	17	14	11	8	9
ENSDARG00000093008	adgrf3b	adgrf3b_ENSDARG00000093008	8	7	11	9	3	0.9	0.5	0.6	0.1	0.3	0.3	0.3	0.2	0.2	0.2	1	2	2
ENSDARG00000093015	si:ch211-174j14.2	si:ch211-174j14.2_ENSDARG00000093015	0	0	0	0	2	3	4	7	5	2	2	1	0.8	1	0	0	0	0
ENSDARG00000093019	si:dkey-83k24.5	si:dkey-83k24.5_ENSDARG00000093019	0	0	0	0	0.4	2	2	2	3	3	2	3	3	1	1	0.8	1	0.9
ENSDARG00000093020	si:ch211-262n1.3	si:ch211-262n1.3_ENSDARG00000093020	0	0	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093021	FAM163A (1 of many)	FAM163A (1 of many)_ENSDARG00000093021	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	4	3
ENSDARG00000093022	seph	seph_ENSDARG00000093022	4	22	28	29	33	41	41	44	55	59	48	43	36	29	22	16	15	11
ENSDARG00000093024	si:ch211-213a13.2	si:ch211-213a13.2_ENSDARG00000093024	0	0	0	0	0.2	0.6	0.8	0.6	0.2	0.3	0.2	0.2	0.1	0.2	0.2	0	0	0.1
ENSDARG00000093025	si:dkeyp-77c8.4	si:dkeyp-77c8.4_ENSDARG00000093025	0	0	0	0	0	0	0	0	0	0	0	0.7	2	2	0	0	0	2
ENSDARG00000093026	si:ch211-222n4.2	si:ch211-222n4.2_ENSDARG00000093026	0	0.6	2	3	3	5	3	2	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093030	si:dkey-220o10.3	si:dkey-220o10.3_ENSDARG00000093030	0	0	0	0.7	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093038	si:dkey-272j9.4	si:dkey-272j9.4_ENSDARG00000093038	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0.8	2	0.9
ENSDARG00000093040	si:ch211-89b14.1	si:ch211-89b14.1_ENSDARG00000093040	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093041	si:ch211-234c11.2	si:ch211-234c11.2_ENSDARG00000093041	0	0	0	0	0.4	0.6	0.8	0.4	0.4	0.3	0	0	0	0	0	0	0	0
ENSDARG00000093042	si:dkey-104n9.1	si:dkey-104n9.1_ENSDARG00000093042	23	5	13	10	1	0	0.6	0	2	4	4	2	0	0.7	0	2	1	0
ENSDARG00000093043	FP236810.1	FP236810.1_ENSDARG00000093043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	7
ENSDARG00000093044	si:ch211-161h7.5	si:ch211-161h7.5_ENSDARG00000093044	0	0	0.3	0	0	0.3	0	0	0.6	0.6	0.6	0.7	0	0	0	3	3	3
ENSDARG00000093048	si:ch211-158d24.4	si:ch211-158d24.4_ENSDARG00000093048	0	0	0	0	0	2	4	8	4	0.7	1	1	1	1	2	3	2	2
ENSDARG00000093052	c6	c6_ENSDARG00000093052	0	0	0	0	0	0.1	0.4	0.8	2	1	2	2	1	0.9	0.6	0	0	0.3
ENSDARG00000093054	si:ch211-207c6.5	si:ch211-207c6.5_ENSDARG00000093054	0	0	0	0.9	0.9	0.9	2	0.9	1	2	0.4	1	0.9	0.5	0.5	1	2	2
ENSDARG00000093058	si:dkey-13i19.8	si:dkey-13i19.8_ENSDARG00000093058	72	85	54	64	56	47	20	14	20	19	19	20	19	19	21	28	26	21
ENSDARG00000093062	si:ch73-370c12.1	si:ch73-370c12.1_ENSDARG00000093062	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	5	7	7
ENSDARG00000093064	SMIM18	SMIM18_ENSDARG00000093064	0	0	0	0	0	0	0	0	0	0.9	2	2	3	3	6	10	8	9
ENSDARG00000093065	ubac2	ubac2_ENSDARG00000093065	2	4	7	6	3	0.5	0.4	0.5	3	3	3	3	3	3	3	4	6	4
ENSDARG00000093068	c3b.1	c3b.1_ENSDARG00000093068	0	0	0	0	0	0.1	0.3	0.4	2	1	2	5	3	1	3	4	6	7
ENSDARG00000093070	thumpd2	thumpd2_ENSDARG00000093070	2	0.5	3	4	7	3	2	2	4	3	3	2	2	3	2	2	3	2
ENSDARG00000093078	plscr3a	plscr3a_ENSDARG00000093078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	10
ENSDARG00000093079	PROC (1 of many)	PROC (1 of many)_ENSDARG00000093079	0	0	0	0	0	0	0	0	0	0	0.3	1	1	0.4	1	2	2	2
ENSDARG00000093081	si:ch73-92i20.1	si:ch73-92i20.1_ENSDARG00000093081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSDARG00000093082	CABZ01059412.1	CABZ01059412.1_ENSDARG00000093082	0	0	0	0	0.5	0	0	0.2	0.5	0	0	0.6	0	0.5	0	0	0.5	0.3
ENSDARG00000093087	si:ch211-225p5.10	si:ch211-225p5.10_ENSDARG00000093087	0	0	0	0	0	2	2	0	2	2	2	0	0	0	0	0	0	1
ENSDARG00000093089	tac3a	tac3a_ENSDARG00000093089	0	0	0	0	0.9	0.5	0	0	0	0	0	0	0	0.5	1	5	6	5
ENSDARG00000093091	iqsec3b	iqsec3b_ENSDARG00000093091	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.3	0.9	1	2
ENSDARG00000093093	adam17b	adam17b_ENSDARG00000093093	0.6	2	5	3	3	0.9	0.9	0.7	0.9	1	0.9	0.6	0.7	0.9	0.7	2	3	3
ENSDARG00000093101	BX005305.6	BX005305.6_ENSDARG00000093101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSDARG00000093106	znf1026	znf1026_ENSDARG00000093106	0	0	0	0	0.5	0.8	0.5	0.5	0.5	0.4	0.4	0.2	0	0	0	0	0	0
ENSDARG00000093108	si:ch211-69l10.2	si:ch211-69l10.2_ENSDARG00000093108	0	0	0	0	0	0	0	0	0.7	2	3	2	0.8	0.8	1	2	1	2
ENSDARG00000093112	espnlb	espnlb_ENSDARG00000093112	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.2	0	0.3	0.6	0.5	0.2
ENSDARG00000093117	si:dkey-266m15.7	si:dkey-266m15.7_ENSDARG00000093117	0	0	0	0	0	0	0	0	0.4	0.8	0.4	0.6	0.4	1	0.5	1	0.7	0.6
ENSDARG00000093118	si:dkey-29b22.4	si:dkey-29b22.4_ENSDARG00000093118	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093119	GSTK1 (1 of many)	GSTK1 (1 of many)_ENSDARG00000093119	0	0	0	0	0	0	0	0	0.9	0.4	0	0	0	0	0	0	0	0
ENSDARG00000093120	si:dkey-117m1.4	si:dkey-117m1.4_ENSDARG00000093120	0.4	0.7	3	0.8	3	4	4	6	9	6	8	6	7	7	8	5	8	6
ENSDARG00000093124	scpp8	scpp8_ENSDARG00000093124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.6
ENSDARG00000093125	RANBP2	RANBP2_ENSDARG00000093125	38	33	37	27	31	30	36	39	30	24	25	22	16	20	10	8	7	5
ENSDARG00000093126	si:ch73-112l6.1	si:ch73-112l6.1_ENSDARG00000093126	0.1	0.4	3	3	2	1	1	2	3	0.8	2	2	1	1	2	2	3	4
ENSDARG00000093129	si:rp71-45k5.2	si:rp71-45k5.2_ENSDARG00000093129	7	8	9	26	69	6	0.7	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093130	si:dkey-82k12.7	si:dkey-82k12.7_ENSDARG00000093130	0	0	0	0	0	0	2	0.7	4	3	3	1	0.7	0	0	1	0	0
ENSDARG00000093131	si:ch211-57f7.7	si:ch211-57f7.7_ENSDARG00000093131	0	0	0	0	0.6	4	5	3	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093134	CR388165.1	CR388165.1_ENSDARG00000093134	0	0	0.4	0	0.5	1	2	1	0.5	0.5	0.4	0.6	0	0	0	0	0	0
ENSDARG00000093135	si:dkey-117n7.2	si:dkey-117n7.2_ENSDARG00000093135	0	0	0	0	0	0	0	0	14	30	35	27	16	14	10	8	3	6
ENSDARG00000093136	si:ch211-213j22.1	si:ch211-213j22.1_ENSDARG00000093136	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093137	si:ch211-218d20.10	si:ch211-218d20.10_ENSDARG00000093137	0	0	0	0	0.6	2	0.8	1	2	1	0.7	0.9	0.8	0	0.7	0.8	0.3	0.8
ENSDARG00000093143	znf1010	znf1010_ENSDARG00000093143	0	0.6	2	3	3	4	5	6	6	5	4	4	3	4	3	3	4	3
ENSDARG00000093156	si:ch73-21g5.7	si:ch73-21g5.7_ENSDARG00000093156	0	0	0	0	0	0	0	0	1	9	20	43	97	123	47	2	2	1
ENSDARG00000093157	zgc:174928	zgc:174928_ENSDARG00000093157	2	3	6	8	3	2	2	4	4	3	4	2	2	4	3	3	3	3
ENSDARG00000093159	si:dkeyp-106c3.3	si:dkeyp-106c3.3_ENSDARG00000093159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0.8	0.7	0.8
ENSDARG00000093165	si:dkey-16p6.2	si:dkey-16p6.2_ENSDARG00000093165	0	0	0.8	0.3	1	2	2	2	2	0.6	0.7	1	0.7	0.6	0.3	0.3	0.4	0
ENSDARG00000093170	mef2b	mef2b_ENSDARG00000093170	0	0	0.2	0.3	0.4	0.3	0.3	0.5	0.7	0.2	0.2	0	0.2	0.4	0.3	0.5	0.6	1
ENSDARG00000093173	si:dkey-93m18.6	si:dkey-93m18.6_ENSDARG00000093173	0	0	0	0	0	0	0	1	3	1	3	2	2	0.7	1	1	0.9	1
ENSDARG00000093176	zgc:77118	zgc:77118_ENSDARG00000093176	735	1095	286	361	283	63	26	10	4	3	3	0.9	0.7	1	0	0.7	0.3	0.4
ENSDARG00000093180	si:ch211-126g16.8	si:ch211-126g16.8_ENSDARG00000093180	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0
ENSDARG00000093182	eif2ak1	eif2ak1_ENSDARG00000093182	1	3	33	34	11	2	2	3	3	4	5	5	7	5	6	5	5	4
ENSDARG00000093185	GUCY1A2	GUCY1A2_ENSDARG00000093185	0.7	0.9	0.8	0.3	0.7	1	1	1	1	1	1	1	1	2	2	4	4	5
ENSDARG00000093188	si:dkey-75a21.2	si:dkey-75a21.2_ENSDARG00000093188	0	0	0	0.2	2	8	8	9	6	3	4	3	3	3	3	2	3	2
ENSDARG00000093189	si:ch211-165b19.11	si:ch211-165b19.11_ENSDARG00000093189	0	0	0	0	0	0	0	0	0.9	0.5	0	0	0	0	0	0	0	0
ENSDARG00000093192	si:ch211-198m1.1	si:ch211-198m1.1_ENSDARG00000093192	4	6	11	8	6	0.9	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000093193	chia.6	chia.6_ENSDARG00000093193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	1	5	4
